"Measure code","DH_FACT_ATT","COUNTRY_REGION","YEAR","VALUE"
"DH_41","YES","BEL","2022","1"
"DH_41","MND_1","BIH","2022","1"
"DH_41","NO","BGR","2022","1"
"DH_41","YES","HRV","2022","1"
"DH_41","YES","CYP","2022","1"
"DH_41","NO","CZE","2022","1"
"DH_41","YES","DNK","2022","1"
"DH_41","YES","EST","2022","1"
"DH_41","YES","FIN","2022","1"
"DH_41","YES","FRA","2022","1"
"DH_41","NO","GEO","2022","1"
"DH_41","NO","DEU","2022","1"
"DH_41","NO","GRC","2022","1"
"DH_41","YES","HUN","2022","1"
"DH_41","YES","ISL","2022","1"
"DH_41","MND_1","IRL","2022","1"
"DH_41","NO","ISR","2022","1"
"DH_41","YES","ITA","2022","1"
"DH_41","YES","KAZ","2022","1"
"DH_41","YES","KGZ","2022","1"
"DH_41","YES","LVA","2022","1"
"DH_41","YES","LTU","2022","1"
"DH_41","YES","LUX","2022","1"
"DH_41","YES","MLT","2022","1"
"DH_41","NO","MCO","2022","1"
"DH_41","MND_1","MNE","2022","1"
"DH_41","YES","NLD","2022","1"
"DH_41","NO","MKD","2022","1"
"DH_41","YES","NOR","2022","1"
"DH_41","YES","POL","2022","1"
"DH_41","YES","PRT","2022","1"
"DH_41","NO","MDA","2022","1"
"DH_41","NO","UZB","2022","1"
"DH_41","NO","ROU","2022","1"
"DH_41","MND_1","RUS","2022","1"
"DH_41","YES","SMR","2022","1"
"DH_41","YES","SRB","2022","1"
"DH_41","YES","SVK","2022","1"
"DH_41","YES","SVN","2022","1"
"DH_41","MND_1","ESP","2022","1"
"DH_41","YES","SWE","2022","1"
"DH_41","YES","CHE","2022","1"
"DH_41","YES","TJK","2022","1"
"DH_41","MND_1","TKM","2022","1"
"DH_41","YES","TUR","2022","1"
"DH_41","YES","UKR","2022","1"
"DH_41","YES","GBR","2022","1"
"DH_42","NO","ALB","2022","1"
"DH_42","YES","AND","2022","1"
"DH_42","YES","ARM","2022","1"
"DH_42","NO","AUT","2022","1"
"DH_42","YES","AZE","2022","1"
"DH_42","YES","BLR","2022","1"
"DH_42","NO","BEL","2022","1"
"DH_42","MND_1","BIH","2022","1"
"DH_42","NO","BGR","2022","1"
"DH_42","YES","HRV","2022","1"
"DH_42","YES","CYP","2022","1"
"DH_42","NO","CZE","2022","1"
"DH_42","YES","DNK","2022","1"
"DH_42","YES","EST","2022","1"
"DH_42","YES","FIN","2022","1"
"DH_42","YES","FRA","2022","1"
"DH_42","NO","GEO","2022","1"
"DH_42","NO","DEU","2022","1"
"DH_42","NO","GRC","2022","1"
"DH_42","YES","HUN","2022","1"
"DH_42","NO","ISL","2022","1"
"DH_42","MND_1","IRL","2022","1"
"DH_42","NO","ISR","2022","1"
"DH_42","YES","ITA","2022","1"
"DH_42","MND_1","KAZ","2022","1"
"DH_42","MND_1","KGZ","2022","1"
"DH_42","YES","LVA","2022","1"
"DH_42","YES","LTU","2022","1"
"DH_42","YES","LUX","2022","1"
"DH_42","YES","MLT","2022","1"
"DH_42","NO","MCO","2022","1"
"DH_42","MND_1","MNE","2022","1"
"DH_42","NO","NLD","2022","1"
"DH_42","NO","MKD","2022","1"
"DH_42","YES","NOR","2022","1"
"DH_42","NO","POL","2022","1"
"DH_42","YES","PRT","2022","1"
"DH_42","NO","MDA","2022","1"
"DH_42","NO","UZB","2022","1"
"DH_42","NO","ROU","2022","1"
"DH_42","MND_1","RUS","2022","1"
"DH_42","YES","SMR","2022","1"
"DH_42","YES","SRB","2022","1"
"DH_42","NO","SVK","2022","1"
"DH_42","NO","SVN","2022","1"
"DH_42","MND_1","ESP","2022","1"
"DH_42","MND_1","SWE","2022","1"
"DH_42","YES","CHE","2022","1"
"DH_42","YES","TJK","2022","1"
"DH_42","MND_1","TKM","2022","1"
"DH_42","YES","TUR","2022","1"
"DH_42","YES","UKR","2022","1"
"DH_42","MND_1","GBR","2022","1"
"DH_43","YES","ALB","2022","1"
"DH_43","YES","AND","2022","1"
"DH_43","YES","ARM","2022","1"
"DH_43","YES","AUT","2022","1"
"DH_43","YES","AZE","2022","1"
"DH_43","YES","BLR","2022","1"
"DH_43","YES","BEL","2022","1"
"DH_43","MND_1","BIH","2022","1"
"DH_43","MND_1","BGR","2022","1"
"DH_43","YES","HRV","2022","1"
"DH_43","NO","CYP","2022","1"
"DH_43","YES","CZE","2022","1"
"DH_43","YES","DNK","2022","1"
"DH_43","YES","EST","2022","1"
"DH_43","YES","FIN","2022","1"
"DH_43","MND_1","FRA","2022","1"
"DH_43","YES","GEO","2022","1"
"DH_43","YES","DEU","2022","1"
"DH_43","YES","GRC","2022","1"
"DH_43","YES","HUN","2022","1"
"DH_43","YES","ISL","2022","1"
"DH_43","YES","IRL","2022","1"
"DH_43","YES","ISR","2022","1"
"DH_43","YES","ITA","2022","1"
"DH_43","YES","KAZ","2022","1"
"DH_43","NO","KGZ","2022","1"
"DH_43","YES","LVA","2022","1"
"DH_43","NO","LTU","2022","1"
"DH_43","YES","LUX","2022","1"
"DH_43","YES","MLT","2022","1"
"DH_43","NO","MCO","2022","1"
"DH_43","YES","MNE","2022","1"
"DH_43","YES","NLD","2022","1"
"DH_43","NO","MKD","2022","1"
"DH_43","YES","NOR","2022","1"
"DH_43","YES","POL","2022","1"
"DH_43","YES","PRT","2022","1"
"DH_43","NO","MDA","2022","1"
"DH_43","NO","UZB","2022","1"
"DH_43","YES","ROU","2022","1"
"DH_43","YES","RUS","2022","1"
"DH_43","NO","SMR","2022","1"
"DH_43","YES","SRB","2022","1"
"DH_43","YES","SVK","2022","1"
"DH_43","YES","SVN","2022","1"
"DH_43","YES","ESP","2022","1"
"DH_43","YES","SWE","2022","1"
"DH_43","YES","CHE","2022","1"
"DH_43","YES","TJK","2022","1"
"DH_43","YES","TKM","2022","1"
"DH_43","YES","TUR","2022","1"
"DH_43","YES","UKR","2022","1"
"DH_43","YES","GBR","2022","1"
"DH_44","NO","ALB","2022","1"
"DH_44","YES","AND","2022","1"
"DH_44","NO","ARM","2022","1"
"DH_44","YES","AUT","2022","1"
"DH_44","MND_1","AZE","2022","1"
"DH_44","YES","BLR","2022","1"
"DH_44","YES","BEL","2022","1"
"DH_44","MND_1","BIH","2022","1"
"DH_44","MND_1","BGR","2022","1"
"DH_44","MND_1","HRV","2022","1"
"DH_44","NO","CYP","2022","1"
"DH_44","NO","CZE","2022","1"
"DH_44","YES","DNK","2022","1"
"DH_44","MND_1","EST","2022","1"
"DH_44","YES","FIN","2022","1"
"DH_44","MND_1","FRA","2022","1"
"DH_44","YES","GEO","2022","1"
"DH_44","YES","DEU","2022","1"
"DH_44","YES","GRC","2022","1"
"DH_44","YES","HUN","2022","1"
"DH_44","YES","ISL","2022","1"
"DH_44","NO","IRL","2022","1"
"DH_44","YES","ISR","2022","1"
"DH_44","NO","ITA","2022","1"
"DH_44","NO","KAZ","2022","1"
"DH_44","NO","KGZ","2022","1"
"DH_44","NO","LVA","2022","1"
"DH_44","NO","LTU","2022","1"
"DH_44","NO","LUX","2022","1"
"DH_44","YES","MLT","2022","1"
"DH_44","NO","MCO","2022","1"
"DH_44","NO","MNE","2022","1"
"DH_44","YES","NLD","2022","1"
"DH_44","NO","MKD","2022","1"
"DH_44","YES","NOR","2022","1"
"DH_44","YES","POL","2022","1"
"DH_44","YES","PRT","2022","1"
"DH_44","NO","MDA","2022","1"
"DH_44","NO","UZB","2022","1"
"DH_44","YES","ROU","2022","1"
"DH_44","NO","RUS","2022","1"
"DH_44","NO","SMR","2022","1"
"DH_44","NO","SRB","2022","1"
"DH_44","YES","SVK","2022","1"
"DH_44","NO","SVN","2022","1"
"DH_44","YES","ESP","2022","1"
"DH_44","YES","SWE","2022","1"
"DH_44","YES","CHE","2022","1"
"DH_44","MND_1","TJK","2022","1"
"DH_44","MND_1","TKM","2022","1"
"DH_44","NO","TUR","2022","1"
"DH_44","YES","UKR","2022","1"
"DH_44","YES","GBR","2022","1"
"DH_45","YES","ALB","2022","1"
"DH_45","YES","AND","2022","1"
"DH_45","NO","ARM","2022","1"
"DH_45","YES","AUT","2022","1"
"DH_45","NO","AZE","2022","1"
"DH_45","YES","BLR","2022","1"
"DH_45","MND_1","BEL","2022","1"
"DH_45","MND_1","BIH","2022","1"
"DH_45","MND_1","BGR","2022","1"
"DH_45","MND_1","HRV","2022","1"
"DH_45","NO","CYP","2022","1"
"DH_45","NO","CZE","2022","1"
"DH_45","YES","DNK","2022","1"
"DH_45","MND_1","EST","2022","1"
"DH_45","YES","FIN","2022","1"
"DH_45","MND_1","FRA","2022","1"
"DH_45","NO","GEO","2022","1"
"DH_45","YES","DEU","2022","1"
"DH_45","MND_1","GRC","2022","1"
"DH_45","YES","HUN","2022","1"
"DH_45","NO","ISL","2022","1"
"DH_45","NO","IRL","2022","1"
"DH_45","YES","ISR","2022","1"
"DH_45","NO","ITA","2022","1"
"DH_45","NO","KAZ","2022","1"
"DH_45","NO","KGZ","2022","1"
"DH_45","NO","LVA","2022","1"
"DH_45","NO","LTU","2022","1"
"DH_45","YES","LUX","2022","1"
"DH_45","NO","MLT","2022","1"
"DH_45","NO","MCO","2022","1"
"DH_45","NO","MNE","2022","1"
"DH_45","YES","NLD","2022","1"
"DH_45","NO","MKD","2022","1"
"DH_45","YES","NOR","2022","1"
"DH_45","NO","POL","2022","1"
"DH_45","YES","PRT","2022","1"
"DH_45","NO","MDA","2022","1"
"DH_45","NO","UZB","2022","1"
"DH_45","YES","ROU","2022","1"
"DH_45","YES","RUS","2022","1"
"DH_45","NO","SMR","2022","1"
"DH_45","NO","SRB","2022","1"
"DH_45","YES","SVK","2022","1"
"DH_45","MND_1","SVN","2022","1"
"DH_45","YES","ESP","2022","1"
"DH_45","YES","SWE","2022","1"
"DH_45","YES","CHE","2022","1"
"DH_45","MND_1","TJK","2022","1"
"DH_45","MND_1","TKM","2022","1"
"DH_45","NO","TUR","2022","1"
"DH_45","NO","UKR","2022","1"
"DH_45","MND_1","GBR","2022","1"
"DH_46","YES","ALB","2022","1"
"DH_46","YES","AND","2022","1"
"DH_46","NO","ARM","2022","1"
"DH_46","YES","AUT","2022","1"
"DH_46","NO","AZE","2022","1"
"DH_46","YES","BLR","2022","1"
"DH_46","MND_1","BEL","2022","1"
"DH_46","MND_1","BIH","2022","1"
"DH_46","MND_1","BGR","2022","1"
"DH_46","MND_1","HRV","2022","1"
"DH_46","NO","CYP","2022","1"
"DH_46","YES","CZE","2022","1"
"DH_46","YES","DNK","2022","1"
"DH_46","YES","EST","2022","1"
"DH_46","YES","FIN","2022","1"
"DH_46","MND_1","FRA","2022","1"
"DH_46","NO","GEO","2022","1"
"DH_46","YES","DEU","2022","1"
"DH_46","YES","GRC","2022","1"
"DH_46","YES","HUN","2022","1"
"DH_46","YES","ISL","2022","1"
"DH_46","YES","IRL","2022","1"
"DH_46","YES","ISR","2022","1"
"DH_46","NO","ITA","2022","1"
"DH_46","NO","KAZ","2022","1"
"DH_46","NO","KGZ","2022","1"
"DH_46","NO","LVA","2022","1"
"DH_46","NO","LTU","2022","1"
"DH_46","NO","LUX","2022","1"
"DH_46","NO","MLT","2022","1"
"DH_46","NO","MCO","2022","1"
"DH_46","NO","MNE","2022","1"
"DH_46","YES","NLD","2022","1"
"DH_46","YES","MKD","2022","1"
"DH_46","YES","NOR","2022","1"
"DH_46","YES","POL","2022","1"
"DH_46","YES","PRT","2022","1"
"DH_46","NO","MDA","2022","1"
"DH_46","NO","UZB","2022","1"
"DH_46","YES","ROU","2022","1"
"DH_46","NO","RUS","2022","1"
"DH_46","NO","SMR","2022","1"
"DH_46","NO","SRB","2022","1"
"DH_46","NO","SVK","2022","1"
"DH_46","NO","SVN","2022","1"
"DH_46","MND_1","ESP","2022","1"
"DH_46","YES","SWE","2022","1"
"DH_46","YES","CHE","2022","1"
"DH_46","MND_1","TJK","2022","1"
"DH_46","MND_1","TKM","2022","1"
"DH_46","YES","TUR","2022","1"
"DH_46","NO","UKR","2022","1"
"DH_46","MND_1","GBR","2022","1"
"DH_47","YES","ALB","2022","1"
"DH_47","YES","AND","2022","1"
"DH_47","NO","ARM","2022","1"
"DH_47","YES","AUT","2022","1"
"DH_47","YES","AZE","2022","1"
"DH_47","NO","BLR","2022","1"
"DH_47","YES","BEL","2022","1"
"DH_47","MND_1","BIH","2022","1"
"DH_47","MND_1","BGR","2022","1"
"DH_47","MND_1","HRV","2022","1"
"DH_47","NO","CYP","2022","1"
"DH_47","NO","CZE","2022","1"
"DH_47","YES","DNK","2022","1"
"DH_47","YES","EST","2022","1"
"DH_47","YES","FIN","2022","1"
"DH_47","YES","FRA","2022","1"
"DH_47","YES","GEO","2022","1"
"DH_47","YES","DEU","2022","1"
"DH_47","MND_1","GRC","2022","1"
"DH_47","YES","HUN","2022","1"
"DH_47","NO","ISL","2022","1"
"DH_47","YES","IRL","2022","1"
"DH_47","YES","ISR","2022","1"
"DH_47","YES","ITA","2022","1"
"DH_47","NO","KAZ","2022","1"
"DH_47","NO","KGZ","2022","1"
"DH_47","YES","LVA","2022","1"
"DH_47","YES","LTU","2022","1"
"DH_47","YES","LUX","2022","1"
"DH_47","YES","MLT","2022","1"
"DH_47","YES","MCO","2022","1"
"DH_47","YES","MNE","2022","1"
"DH_47","YES","NLD","2022","1"
"DH_47","YES","MKD","2022","1"
"DH_47","YES","NOR","2022","1"
"DH_47","YES","POL","2022","1"
"DH_47","YES","PRT","2022","1"
"DH_47","NO","MDA","2022","1"
"DH_47","NO","UZB","2022","1"
"DH_47","YES","ROU","2022","1"
"DH_47","YES","RUS","2022","1"
"DH_47","YES","SMR","2022","1"
"DH_47","NO","SRB","2022","1"
"DH_47","NO","SVK","2022","1"
"DH_47","YES","SVN","2022","1"
"DH_47","YES","ESP","2022","1"
"DH_47","YES","SWE","2022","1"
"DH_47","YES","CHE","2022","1"
"DH_47","YES","TJK","2022","1"
"DH_47","MND_1","TKM","2022","1"
"DH_47","YES","TUR","2022","1"
"DH_47","YES","UKR","2022","1"
"DH_47","YES","GBR","2022","1"
"DH_48","YES","ALB","2022","1"
"DH_48","YES","AND","2022","1"
"DH_48","MND_1","ARM","2022","1"
"DH_48","YES","AUT","2022","1"
"DH_48","NO","AZE","2022","1"
"DH_48","NO","BLR","2022","1"
"DH_48","YES","BEL","2022","1"
"DH_48","MND_1","BIH","2022","1"
"DH_48","MND_1","BGR","2022","1"
"DH_48","YES","HRV","2022","1"
"DH_48","YES","CYP","2022","1"
"DH_48","MND_1","CZE","2022","1"
"DH_48","YES","DNK","2022","1"
"DH_48","MND_1","EST","2022","1"
"DH_48","YES","FIN","2022","1"
"DH_48","YES","FRA","2022","1"
"DH_48","YES","GEO","2022","1"
"DH_48","YES","DEU","2022","1"
"DH_48","YES","GRC","2022","1"
"DH_48","NO","HUN","2022","1"
"DH_48","YES","ISL","2022","1"
"DH_48","YES","IRL","2022","1"
"DH_48","YES","ISR","2022","1"
"DH_48","YES","ITA","2022","1"
"DH_48","YES","KAZ","2022","1"
"DH_48","NO","KGZ","2022","1"
"DH_48","YES","LVA","2022","1"
"DH_48","YES","LTU","2022","1"
"DH_48","YES","LUX","2022","1"
"DH_48","YES","MLT","2022","1"
"DH_48","MND_1","MCO","2022","1"
"DH_48","NO","MNE","2022","1"
"DH_48","YES","NLD","2022","1"
"DH_48","YES","MKD","2022","1"
"DH_48","YES","NOR","2022","1"
"DH_48","NO","POL","2022","1"
"DH_48","YES","PRT","2022","1"
"DH_48","YES","MDA","2022","1"
"DH_48","NO","UZB","2022","1"
"DH_48","YES","ROU","2022","1"
"DH_48","YES","RUS","2022","1"
"DH_48","NO","SMR","2022","1"
"DH_48","YES","SRB","2022","1"
"DH_48","MND_1","SVK","2022","1"
"DH_48","YES","SVN","2022","1"
"DH_48","YES","ESP","2022","1"
"DH_48","YES","SWE","2022","1"
"DH_48","MND_1","CHE","2022","1"
"DH_48","YES","TJK","2022","1"
"DH_48","MND_1","TKM","2022","1"
"DH_48","YES","TUR","2022","1"
"DH_48","YES","UKR","2022","1"
"DH_48","YES","GBR","2022","1"
"DH_49","YES","ALB","2022","1"
"DH_49","YES","AND","2022","1"
"DH_49","YES","ARM","2022","1"
"DH_49","YES","AUT","2022","1"
"DH_49","YES","AZE","2022","1"
"DH_49","NO","BLR","2022","1"
"DH_49","YES","BEL","2022","1"
"DH_49","MND_1","BIH","2022","1"
"DH_49","MND_1","BGR","2022","1"
"DH_49","YES","HRV","2022","1"
"DH_49","NO","CYP","2022","1"
"DH_49","MND_1","CZE","2022","1"
"DH_49","YES","DNK","2022","1"
"DH_49","MND_1","EST","2022","1"
"DH_49","YES","FIN","2022","1"
"DH_49","YES","FRA","2022","1"
"DH_49","YES","GEO","2022","1"
"DH_49","YES","DEU","2022","1"
"DH_49","MND_1","GRC","2022","1"
"DH_49","NO","HUN","2022","1"
"DH_49","YES","ISL","2022","1"
"DH_49","YES","IRL","2022","1"
"DH_49","YES","ISR","2022","1"
"DH_49","YES","ITA","2022","1"
"DH_49","YES","KAZ","2022","1"
"DH_49","NO","KGZ","2022","1"
"DH_49","YES","LVA","2022","1"
"DH_49","YES","LTU","2022","1"
"DH_49","NO","LUX","2022","1"
"DH_49","YES","MLT","2022","1"
"DH_49","MND_1","MCO","2022","1"
"DH_49","NO","MNE","2022","1"
"DH_49","YES","NLD","2022","1"
"DH_49","YES","MKD","2022","1"
"DH_49","YES","NOR","2022","1"
"DH_49","YES","POL","2022","1"
"DH_49","YES","PRT","2022","1"
"DH_49","YES","MDA","2022","1"
"DH_49","NO","UZB","2022","1"
"DH_49","YES","ROU","2022","1"
"DH_49","YES","RUS","2022","1"
"DH_49","NO","SMR","2022","1"
"DH_49","YES","SRB","2022","1"
"DH_49","MND_1","SVK","2022","1"
"DH_49","MND_1","SVN","2022","1"
"DH_49","YES","ESP","2022","1"
"DH_49","YES","SWE","2022","1"
"DH_49","MND_1","CHE","2022","1"
"DH_49","YES","TJK","2022","1"
"DH_49","MND_1","TKM","2022","1"
"DH_49","YES","TUR","2022","1"
"DH_49","YES","UKR","2022","1"
"DH_49","YES","GBR","2022","1"
"DH_50","NO","ALB","2022","1"
"DH_50","MND_1","AND","2022","1"
"DH_50","NO","ARM","2022","1"
"DH_50","YES","AUT","2022","1"
"DH_50","NO","AZE","2022","1"
"DH_50","NO","BLR","2022","1"
"DH_50","YES","BEL","2022","1"
"DH_50","MND_1","BIH","2022","1"
"DH_50","MND_1","BGR","2022","1"
"DH_50","MND_1","HRV","2022","1"
"DH_50","NO","CYP","2022","1"
"DH_50","MND_1","CZE","2022","1"
"DH_50","YES","DNK","2022","1"
"DH_50","MND_1","EST","2022","1"
"DH_50","YES","FIN","2022","1"
"DH_50","YES","FRA","2022","1"
"DH_50","NO","GEO","2022","1"
"DH_50","YES","DEU","2022","1"
"DH_50","MND_1","GRC","2022","1"
"DH_50","NO","HUN","2022","1"
"DH_50","NO","ISL","2022","1"
"DH_50","YES","IRL","2022","1"
"DH_50","YES","ISR","2022","1"
"DH_50","YES","ITA","2022","1"
"DH_50","YES","KAZ","2022","1"
"DH_50","NO","KGZ","2022","1"
"DH_50","YES","LVA","2022","1"
"DH_50","YES","LTU","2022","1"
"DH_50","NO","LUX","2022","1"
"DH_50","MND_1","MLT","2022","1"
"DH_50","MND_1","MCO","2022","1"
"DH_50","NO","MNE","2022","1"
"DH_50","YES","NLD","2022","1"
"DH_50","NO","MKD","2022","1"
"DH_50","MND_1","NOR","2022","1"
"DH_50","YES","POL","2022","1"
"DH_50","YES","PRT","2022","1"
"DH_50","YES","MDA","2022","1"
"DH_50","NO","UZB","2022","1"
"DH_50","YES","ROU","2022","1"
"DH_50","YES","RUS","2022","1"
"DH_50","YES","SMR","2022","1"
"DH_50","YES","SRB","2022","1"
"DH_50","MND_1","SVK","2022","1"
"DH_50","MND_1","SVN","2022","1"
"DH_50","YES","ESP","2022","1"
"DH_50","YES","SWE","2022","1"
"DH_50","MND_1","CHE","2022","1"
"DH_50","YES","TJK","2022","1"
"DH_50","MND_1","TKM","2022","1"
"DH_50","YES","TUR","2022","1"
"DH_50","NO","UKR","2022","1"
"DH_50","YES","GBR","2022","1"
"DH_51","YES","ALB","2022","1"
"DH_51","YES","AND","2022","1"
"DH_51","YES","ARM","2022","1"
"DH_51","YES","AUT","2022","1"
"DH_51","NO","AZE","2022","1"
"DH_51","NO","BLR","2022","1"
"DH_51","YES","BEL","2022","1"
"DH_51","MND_1","BIH","2022","1"
"DH_51","MND_1","BGR","2022","1"
"DH_51","NO","HRV","2022","1"
"DH_51","NO","CYP","2022","1"
"DH_51","MND_1","CZE","2022","1"
"DH_51","MND_1","DNK","2022","1"
"DH_51","MND_1","EST","2022","1"
"DH_51","YES","FIN","2022","1"
"DH_51","YES","FRA","2022","1"
"DH_51","NO","GEO","2022","1"
"DH_51","YES","DEU","2022","1"
"DH_51","MND_1","GRC","2022","1"
"DH_51","NO","HUN","2022","1"
"DH_51","NO","ISL","2022","1"
"DH_51","YES","IRL","2022","1"
"DH_51","MND_1","ISR","2022","1"
"DH_51","NO","ITA","2022","1"
"DH_51","YES","KAZ","2022","1"
"DH_51","NO","KGZ","2022","1"
"DH_51","NO","LVA","2022","1"
"DH_51","NO","LTU","2022","1"
"DH_51","NO","LUX","2022","1"
"DH_51","NO","MLT","2022","1"
"DH_51","MND_1","MCO","2022","1"
"DH_51","NO","MNE","2022","1"
"DH_51","YES","NLD","2022","1"
"DH_51","NO","MKD","2022","1"
"DH_51","NO","NOR","2022","1"
"DH_51","YES","POL","2022","1"
"DH_51","NO","PRT","2022","1"
"DH_51","YES","MDA","2022","1"
"DH_51","NO","UZB","2022","1"
"DH_51","NO","ROU","2022","1"
"DH_51","YES","RUS","2022","1"
"DH_51","YES","SMR","2022","1"
"DH_51","YES","SRB","2022","1"
"DH_51","MND_1","SVK","2022","1"
"DH_51","NO","SVN","2022","1"
"DH_51","YES","ESP","2022","1"
"DH_51","YES","SWE","2022","1"
"DH_51","MND_1","CHE","2022","1"
"DH_51","YES","TJK","2022","1"
"DH_51","MND_1","TKM","2022","1"
"DH_51","YES","TUR","2022","1"
"DH_51","YES","UKR","2022","1"
"DH_51","YES","GBR","2022","1"
"DH_52","YES","ALB","2022","1"
"DH_52","YES","AND","2022","1"
"DH_52","NO","ARM","2022","1"
"DH_52","YES","AUT","2022","1"
"DH_52","YES","AZE","2022","1"
"DH_52","NO","BLR","2022","1"
"DH_52","YES","BEL","2022","1"
"DH_52","MND_1","BIH","2022","1"
"DH_52","MND_1","BGR","2022","1"
"DH_52","YES","HRV","2022","1"
"DH_52","YES","CYP","2022","1"
"DH_52","MND_1","CZE","2022","1"
"DH_52","YES","DNK","2022","1"
"DH_52","MND_1","EST","2022","1"
"DH_52","YES","FIN","2022","1"
"DH_52","YES","FRA","2022","1"
"DH_52","YES","GEO","2022","1"
"DH_52","YES","DEU","2022","1"
"DH_52","YES","GRC","2022","1"
"DH_52","YES","HUN","2022","1"
"DH_52","YES","ISL","2022","1"
"DH_52","NO","IRL","2022","1"
"DH_52","YES","ISR","2022","1"
"DH_52","YES","ITA","2022","1"
"DH_52","YES","KAZ","2022","1"
"DH_52","YES","KGZ","2022","1"
"DH_52","YES","LVA","2022","1"
"DH_52","YES","LTU","2022","1"
"DH_52","NO","LUX","2022","1"
"DH_52","YES","MLT","2022","1"
"DH_52","MND_1","MCO","2022","1"
"DH_52","NO","MNE","2022","1"
"DH_52","YES","NLD","2022","1"
"DH_52","NO","MKD","2022","1"
"DH_52","YES","NOR","2022","1"
"DH_52","NO","POL","2022","1"
"DH_52","YES","PRT","2022","1"
"DH_52","NO","MDA","2022","1"
"DH_52","NO","UZB","2022","1"
"DH_52","NO","ROU","2022","1"
"DH_52","YES","RUS","2022","1"
"DH_52","YES","SMR","2022","1"
"DH_52","YES","SRB","2022","1"
"DH_52","MND_1","SVK","2022","1"
"DH_52","YES","SVN","2022","1"
"DH_52","YES","ESP","2022","1"
"DH_52","YES","SWE","2022","1"
"DH_52","MND_1","CHE","2022","1"
"DH_52","NO","TJK","2022","1"
"DH_52","MND_1","TKM","2022","1"
"DH_52","YES","TUR","2022","1"
"DH_52","YES","UKR","2022","1"
"DH_52","YES","GBR","2022","1"
"DH_53","YES","ALB","2022","1"
"DH_53","NO","AND","2022","1"
"DH_53","YES","ARM","2022","1"
"DH_53","YES","AUT","2022","1"
"DH_53","YES","AZE","2022","1"
"DH_53","YES","BLR","2022","1"
"DH_53","NO","BEL","2022","1"
"DH_53","MND_1","BIH","2022","1"
"DH_53","MND_1","BGR","2022","1"
"DH_53","YES","HRV","2022","1"
"DH_53","YES","CYP","2022","1"
"DH_53","MND_1","CZE","2022","1"
"DH_53","MND_1","DNK","2022","1"
"DH_53","MND_1","EST","2022","1"
"DH_53","YES","FIN","2022","1"
"DH_53","YES","FRA","2022","1"
"DH_53","NO","GEO","2022","1"
"DH_53","NO","DEU","2022","1"
"DH_53","MND_1","GRC","2022","1"
"DH_53","NO","HUN","2022","1"
"DH_53","NO","ISL","2022","1"
"DH_53","YES","IRL","2022","1"
"DH_53","YES","ISR","2022","1"
"DH_53","NO","ITA","2022","1"
"DH_53","YES","KAZ","2022","1"
"DH_53","NO","KGZ","2022","1"
"DH_53","YES","LVA","2022","1"
"DH_53","YES","LTU","2022","1"
"DH_53","NO","LUX","2022","1"
"DH_53","YES","MLT","2022","1"
"DH_53","MND_1","MCO","2022","1"
"DH_53","YES","MNE","2022","1"
"DH_53","YES","NLD","2022","1"
"DH_53","YES","MKD","2022","1"
"DH_53","YES","NOR","2022","1"
"DH_53","NO","POL","2022","1"
"DH_53","YES","PRT","2022","1"
"DH_53","YES","MDA","2022","1"
"DH_53","NO","UZB","2022","1"
"DH_53","NO","ROU","2022","1"
"DH_53","YES","RUS","2022","1"
"DH_53","NO","SMR","2022","1"
"DH_53","YES","SRB","2022","1"
"DH_53","MND_1","SVK","2022","1"
"DH_53","NO","SVN","2022","1"
"DH_53","YES","ESP","2022","1"
"DH_53","NO","SWE","2022","1"
"DH_53","MND_1","CHE","2022","1"
"DH_53","YES","TJK","2022","1"
"DH_53","YES","TUR","2022","1"
"DH_53","MND_1","TKM","2022","1"
"DH_53","YES","UKR","2022","1"
"DH_53","NO","GBR","2022","1"
"DH_54","NO","ALB","2022","1"
"DH_54","MND_1","AND","2022","1"
"DH_54","NO","ARM","2022","1"
"DH_54","YES","AUT","2022","1"
"DH_54","YES","AZE","2022","1"
"DH_54","NO","BLR","2022","1"
"DH_54","MND_1","BEL","2022","1"
"DH_54","MND_1","BIH","2022","1"
"DH_54","MND_1","BGR","2022","1"
"DH_54","MND_1","HRV","2022","1"
"DH_54","NO","CYP","2022","1"
"DH_54","MND_1","CZE","2022","1"
"DH_54","MND_1","DNK","2022","1"
"DH_54","MND_1","EST","2022","1"
"DH_54","YES","FIN","2022","1"
"DH_54","YES","FRA","2022","1"
"DH_54","YES","GEO","2022","1"
"DH_54","NO","DEU","2022","1"
"DH_54","MND_1","GRC","2022","1"
"DH_54","NO","HUN","2022","1"
"DH_54","YES","ISL","2022","1"
"DH_54","YES","IRL","2022","1"
"DH_54","MND_1","ISR","2022","1"
"DH_54","YES","ITA","2022","1"
"DH_54","NO","KAZ","2022","1"
"DH_54","NO","KGZ","2022","1"
"DH_54","NO","LVA","2022","1"
"DH_54","YES","LTU","2022","1"
"DH_54","NO","LUX","2022","1"
"DH_54","YES","MLT","2022","1"
"DH_54","MND_1","MCO","2022","1"
"DH_54","NO","MNE","2022","1"
"DH_54","YES","NLD","2022","1"
"DH_54","NO","MKD","2022","1"
"DH_54","MND_1","NOR","2022","1"
"DH_54","NO","POL","2022","1"
"DH_54","YES","PRT","2022","1"
"DH_54","NO","MDA","2022","1"
"DH_54","NO","UZB","2022","1"
